2012-12-07_16_42_25#010.jpg;0.25512295055827566;0.10040983596269484;0.005122950814423206;0.05840163928442455;0.13831967198942657;0.01844262293192354;0.07377049172769416;0.34836065538077804;0.0010245901628846412;0.0010245901628846412;0.0
2012-12-07_16_57_25#023.jpg;0.18181818120599938;0.14814814764933285;0.0;0.05050505033499983;0.08080808053599974;0.013468013422666621;0.07744107718033308;0.44107743959233187;0.006734006711333311;0.0;0.0
2012-12-07_17_02_25#023.jpg;0.1540983601504972;0.15737704866433755;0.0065573770276807315;0.03606557365224402;0.1049180324428917;0.01639344256920183;0.07213114730448804;0.4491803263961301;0.0;0.0032786885138403657;0.0
2012-12-07_16_42_25#001.jpg;0.37047551428639064;0.11355571319123085;0.0099361249042327;0.0298083747126981;0.22356281034523576;0.02696948188291733;0.03832505320204041;0.17672107865385303;0.005677785659561543;0.00496806245211635;1.0
2012-12-07_16_42_25#002.jpg;0.3399209482807105;0.09387351769380087;0.004940711457568467;0.03557312249449296;0.18675889309608806;0.03162055332843819;0.053359683741739446;0.2381422922548001;0.012845849789678013;0.0029644268745410802;1.0
2012-12-07_16_42_25#003.jpg;0.3512499995609375;0.1499999998125;0.012499999984375;0.06499999991875;0.0887499998890625;0.0437499999453125;0.06499999991875;0.21499999973125;0.007499999990625;0.0012499999984375001;1.0
2012-12-07_16_42_25#004.jpg;0.3491436095531705;0.14361001298602105;0.010540184439340995;0.06851119885571647;0.13306982854668006;0.039525691647528734;0.04216073775736398;0.19762845823764366;0.01185770749425862;0.003952569164752873;1.0
2012-12-07_16_42_25#005.jpg;0.3131147535850578;0.10491803261488847;0.008196721298038162;0.055737704826659504;0.18032786855683955;0.026229508153722117;0.07377049168234345;0.21311475374899222;0.022950819634506854;0.0016393442596076323;1.0
2012-12-07_16_42_25#006.jpg;0.356550579839883;0.06965174117802364;0.018242122689482384;0.05140961848854126;0.1625207294153885;0.03482587058901182;0.059701492438305984;0.22553897143360038;0.018242122689482384;0.003316749579905888;1.0
2012-12-07_16_42_25#008.jpg;0.23684210457063712;0.10818713418658733;0.008771929798912486;0.061403508592387405;0.15204678318114975;0.008771929798912486;0.08187134478984986;0.33333333235867446;0.005847953199274991;0.0029239765996374955;1.0
2012-12-07_16_42_25#009.jpg;0.35733333238044446;0.06666666648888889;0.010666666638222222;0.03733333323377778;0.17866666619022223;0.04533333321244445;0.050666666531555556;0.23733333270044446;0.015999999957333335;0.0;1.0
2012-12-07_16_42_25#011.jpg;0.3121387274215644;0.08381502865949414;0.01445086701025761;0.07225433505128805;0.1965317913395035;0.020231213814360653;0.07514450845333957;0.2109826583497611;0.008670520206154567;0.005780346804103044;1.0
2012-12-07_16_42_25#012.jpg;0.33915211885498225;0.08977556087337765;0.01995012463852837;0.0648379050752172;0.18703241848620344;0.007481296739448138;0.09476309203300974;0.1845386529063874;0.007481296739448138;0.004987531159632092;1.0
2012-12-07_16_42_25#013.jpg;0.34877384101151543;0.04632152575934189;0.01362397816451232;0.04632152575934189;0.2425068113283193;0.01362397816451232;0.08446866461997639;0.19618528556897744;0.008174386898707392;0.0;1.0
2012-12-07_16_42_25#014.jpg;0.409448817822969;0.07874015727364789;0.007874015727364788;0.0656167977280399;0.24146981563918685;0.023622047182094364;0.02624671909121596;0.136482939274323;0.010498687636486384;0.0;1.0
2012-12-07_16_42_25#015.jpg;0.32743362686976274;0.05752212363928264;0.00884955748296656;0.09734513231263216;0.2256637158156473;0.01327433622444984;0.11504424727856528;0.15044247721043152;0.00442477874148328;0.0;1.0
2012-12-07_16_42_25#016.jpg;0.2716049376009755;0.1802469131351928;0.004938271592745009;0.07901234548392014;0.10123456765127267;0.022222222167352538;0.0592592591129401;0.26666666600823047;0.009876543185490017;0.004938271592745009;1.0
2012-12-07_16_42_25#017.jpg;0.33593749912516274;0.18229166619194878;0.005208333319769966;0.054687499857584636;0.12760416633436414;0.036458333238389755;0.05208333319769965;0.18229166619194878;0.018229166619194877;0.005208333319769966;1.0
2012-12-07_16_42_25#018.jpg;0.3096774183558793;0.09677419323621228;0.012903225764828304;0.06451612882414152;0.1483870962955255;0.006451612882414152;0.05483870950052029;0.2838709668262227;0.01612903220603538;0.006451612882414152;1.0
2012-12-07_16_42_25#019.jpg;0.3180327858425155;0.13114754055361463;0.009836065541521097;0.06885245879064768;0.10163934392905133;0.03278688513840366;0.03278688513840366;0.26885245813491;0.026229508110722926;0.009836065541521097;1.0
2012-12-07_16_42_25#020.jpg;0.32791327824413746;0.10840108371707023;0.01897018965048729;0.06233062313731538;0.13821138173926456;0.040650406393901335;0.07859078569487592;0.2086720861553602;0.016260162557560534;0.0;1.0
2012-12-07_16_42_25#021.jpg;0.3380281678238445;0.07746478845963102;0.014084506992660187;0.04225352097798056;0.13380281643027178;0.03521126748165047;0.0528169012224757;0.28169013985320374;0.017605633740825233;0.007042253496330093;1.0
2012-12-07_16_42_25#022.jpg;0.361999999276;0.195999999608;0.005999999988;0.051999999896;0.101999999796;0.023999999952;0.075999999848;0.163999999672;0.00999999998;0.007999999984;1.0
2012-12-07_16_42_25#023.jpg;0.27083333252728176;0.12797619009530897;0.005952380934665533;0.04761904747732426;0.14880952336663833;0.011904761869331065;0.06547619028132086;0.3035714276679422;0.005952380934665533;0.011904761869331065;1.0
2012-12-07_16_42_25#024.jpg;0.2974683534890242;0.19620253102467552;0.009493670856032687;0.0759493668482615;0.13291139198445762;0.0031645569520108957;0.04430379732815254;0.2246835435927736;0.012658227808043583;0.0031645569520108957;1.0
2012-12-07_16_42_25#025.jpg;0.2919463077451466;0.13758389215575875;0.003355704686725823;0.050335570300887346;0.15100671090266204;0.04026845624070988;0.04697986561416152;0.2751677843115175;0.003355704686725823;0.0;1.0
2012-12-07_16_42_25#026.jpg;0.25735294023032007;0.1580882347129109;0.0;0.06249999977022059;0.10294117609212804;0.02205882344831315;0.047794117471345154;0.3235294105752595;0.014705882298875433;0.011029411724156574;1.0
2012-12-07_16_42_25#027.jpg;0.3239436608311843;0.16901408391192224;0.01056338024449514;0.07746478845963102;0.07042253496330093;0.03873239422981551;0.05633802797064075;0.22887323863072803;0.017605633740825233;0.007042253496330093;1.0
2012-12-07_16_42_25#028.jpg;0.29439252198882;0.1261682237094943;0.0;0.05607476609310857;0.10747663501179143;0.03271028022098;0.028037383046554284;0.3271028022098;0.028037383046554284;0.0;1.0
2012-12-07_16_47_25#001.jpg;0.33822450452074504;0.11298606007851351;0.0066030814331598815;0.03668378573977712;0.22157006586825378;0.030814380021412777;0.06016140861323447;0.1834189286988856;0.007336757147955423;0.002201027144386627;1.0
2012-12-07_16_47_25#002.jpg;0.35091277854877;0.09533468550168896;0.005070993909664307;0.03853955371344873;0.20486815395043798;0.03752535493151587;0.04766734275084448;0.21399594298783373;0.005070993909664307;0.0010141987819328614;1.0
2012-12-07_16_47_25#003.jpg;0.3287482801530285;0.17881705615018287;0.00825309489923921;0.06327372756083394;0.12929848675474762;0.035763411230036575;0.041265474496196046;0.20495185666444035;0.00825309489923921;0.0013755158165398682;1.0
2012-12-07_16_47_25#004.jpg;0.34645669245871824;0.15091863497254773;0.0026246719125660473;0.06561679781415118;0.11942257202175516;0.034120734863358614;0.0446194225136228;0.22440944852439704;0.009186351693981167;0.0026246719125660473;1.0
2012-12-07_16_47_25#005.jpg;0.32049306576195213;0.09707241895674512;0.006163328187729849;0.07241910620582573;0.16486902902177344;0.021571648657054472;0.06163328187729849;0.23882896727453165;0.01386748842239216;0.0030816640938649245;1.0
2012-12-07_16_47_25#006.jpg;0.3500738547266265;0.08271787284679782;0.016248153594906715;0.054652880273777134;0.14918759209868893;0.04579025104019165;0.031019202317549184;0.2555391429017147;0.014771048722642469;0.0;1.0
